tick,completed_cumulative,completed_now,total_energy,dead_agents,latency_ms
461,102,0,13152.649999999983,1,4262.422900006641
462,103,1,13176.049999999981,1,4041.356800007634
463,103,0,13200.449999999983,1,4284.472700004699
464,103,0,13224.849999999982,1,4034.96710001491
465,103,0,13249.249999999982,1,4283.647000003839
466,103,0,13273.649999999981,1,3905.4674000071827
467,103,0,13298.049999999981,1,3872.226299979957
468,103,0,13322.449999999983,1,3729.693600005703
469,103,0,13346.849999999982,1,3675.304000003962
470,103,0,13369.749999999982,1,3711.7060000018682
471,104,1,13391.499999999984,1,3558.3884000079706
472,104,0,13414.249999999982,1,3633.0240000097547
473,105,1,13429.599999999982,1,3630.9204999997746
474,105,0,13449.84999999998,1,3556.140900007449
475,106,1,13467.174999999983,1,3755.9753000095952
476,106,0,13486.799999999983,1,3436.9249000155833
477,106,0,13504.12499999998,1,3674.893899995368
478,106,0,13524.374999999982,1,3479.890599992359
479,106,0,13544.62499999998,1,3501.7257999861613
480,106,0,13564.87499999998,1,3730.559399991762
481,106,0,13585.124999999982,1,3369.2502999911085
482,106,0,13606.87499999998,1,3474.6666999999434
483,106,0,13628.624999999982,1,3331.589300010819
484,106,0,13650.37499999998,1,3399.4808999996167
485,106,0,13667.12499999998,1,3423.282699979609
486,106,0,13688.874999999982,1,3172.5594000017736
487,106,0,13709.62499999998,1,4129.191999993054
488,106,0,13731.37499999998,1,3149.6293999953195
489,106,0,13752.12499999998,1,3176.192099985201
490,106,0,13774.02499999998,1,3568.8723000057507
491,107,1,13788.09999999998,1,3356.783399998676
492,107,0,13809.57499999998,1,4557.7485999965575
493,107,0,13833.97499999998,1,4647.863200021675
494,107,0,13858.37499999998,1,4429.302200005623
495,107,0,13882.77499999998,1,4738.424799987115
496,108,1,13902.249999999982,1,4398.162199999206
497,108,0,13925.32499999998,1,4489.684500003932
498,108,0,13949.549999999981,1,4126.1163000017405
499,108,0,13973.77499999998,1,4035.329100006493
